time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-11-28T13:48:30.250Z,47.7238333,-120.2016667,7.12,1.06,ml,7,122,0.1343,0.28,uw,uw61220272,2016-11-28T19:22:17.982Z,"5km N of Entiat, Washington",earthquake,1.46,2.99,0.037,4,reviewed,uw,uw
2016-11-28T13:36:57.581Z,63.2559,-150.6491,126.2,2,ml,,,,0.34,ak,ak14470425,2016-11-28T13:42:50.167Z,"86km W of Cantwell, Alaska",earthquake,,1.5,,,automatic,ak,ak
2016-11-28T13:15:21.030Z,38.3764,-118.8953,12.9,1,ml,7,127.95,0.331,0.1154,nn,nn00567857,2016-11-29T02:36:29.236Z,"28km SW of Hawthorne, Nevada",earthquake,,15,0.21,5,reviewed,nn,nn
2016-11-28T13:00:49.200Z,-42.1448,173.859,15.25,4.2,mb,,118,0.032,0.79,us,us10007cxe,2016-11-28T14:15:17.040Z,"32km NNE of Kaikoura, New Zealand",earthquake,3.1,4,0.146,13,reviewed,us,us
2016-11-28T12:57:15.042Z,65.0006,-147.7214,16.4,1.5,ml,,,,0.5,ak,ak14470418,2016-11-28T13:18:22.092Z,"16km NNE of College, Alaska",earthquake,,0.1,,,automatic,ak,ak
2016-11-28T12:50:14.264Z,60.3393,-141.3018,6.3,2.4,ml,,,,0.7,ak,ak14470414,2016-11-28T13:10:36.244Z,"69km ENE of Cape Yakataga, Alaska",earthquake,,0.1,,,automatic,ak,ak
2016-11-28T12:37:07.414Z,64.6741,-149.7175,18.7,1.4,ml,,,,0.38,ak,ak14469348,2016-11-28T12:47:48.774Z,"30km WNW of North Nenana, Alaska",earthquake,,0.1,,,automatic,ak,ak
2016-11-28T12:27:33.830Z,61.7495,-148.3092,20.3,1.7,ml,,,,0.39,ak,ak14469346,2016-11-28T12:40:02.935Z,"29km E of Sutton-Alpine, Alaska",earthquake,,0.2,,,automatic,ak,ak
2016-11-28T12:24:08.710Z,36.1138333,-117.8805,3.77,1.23,ml,10,240,0.1062,0.08,ci,ci37752000,2016-11-28T21:23:43.295Z,"10km NE of Coso Junction, CA",earthquake,0.36,0.52,0.233,6,reviewed,ci,ci
2016-11-28T12:19:49.710Z,32.5291667,-115.3031667,18.75,1.51,ml,12,176,0.1572,0.24,ci,ci37751992,2016-11-28T12:23:27.836Z,"6km SE of Puebla, B.C., MX",earthquake,1.05,2.07,0.162,11,automatic,ci,ci
2016-11-28T12:15:57.932Z,38.8449,-119.8472,9.5,1.3,ml,10,70.98,0.238,0.1349,nn,nn00567855,2016-11-29T02:36:27.798Z,"10km WSW of Gardnerville Ranchos, Nevada",earthquake,,2.1,0.19,7,reviewed,nn,nn
2016-11-28T11:50:03.140Z,-7.3005,149.6009,48.57,4.8,mb,,138,3.194,0.67,us,us10007cx5,2016-11-28T12:07:28.040Z,"119km S of Kandrian, Papua New Guinea",earthquake,9.4,8.1,0.082,46,reviewed,us,us
2016-11-28T11:40:30.263Z,38.3739,-118.8992,10.4,1.3,ml,14,83.24,0.333,0.1439,nn,nn00567853,2016-11-29T02:36:24.260Z,"29km SW of Hawthorne, Nevada",earthquake,,5,0.1,3,reviewed,nn,nn
2016-11-28T11:26:15.380Z,14.5443,53.761,10,4.8,mb,,96,10.599,0.86,us,us10007cx2,2016-11-28T18:50:03.040Z,"208km N of Qulansiyah, Yemen",earthquake,11.2,1.9,0.09,38,reviewed,us,us
2016-11-28T11:21:04.050Z,38.1776667,-112.2991667,6.2,1.81,ml,15,58,0.1634,0.18,uu,uu60172222,2016-11-28T20:53:35.160Z,"9km SW of Junction, Utah",earthquake,0.54,1.31,0.43,3,reviewed,uu,uu
2016-11-28T11:17:11.900Z,34.161,-117.8533333,12.94,1.44,ml,43,52,0.01509,0.2,ci,ci37751984,2016-11-28T14:20:18.340Z,"3km NNE of Glendora, CA",earthquake,0.27,0.55,0.16,28,reviewed,ci,ci
2016-11-28T11:07:53.890Z,43.3674,-126.5812,24.17,4.8,mb,,199,1.88,0.82,us,us10007cww,2016-11-28T18:35:24.815Z,"178km W of Bandon, Oregon",earthquake,9.3,9.1,0.149,14,reviewed,us,us
2016-11-28T10:57:27.410Z,36.0086667,-120.579,3.51,2.19,md,67,39,0.03438,0.09,nc,nc72730300,2016-11-28T22:51:06.981Z,"24km SW of Coalinga, California",earthquake,0.12,0.19,0.188,49,reviewed,nc,nc
2016-11-28T10:56:48.300Z,36.0108333,-120.576,4.23,2.52,md,72,42,0.03197,0.08,nc,nc72730295,2016-11-29T07:36:23.533Z,"24km SW of Coalinga, California",earthquake,0.13,0.19,0.21,67,reviewed,nc,nc
2016-11-28T10:54:54.410Z,36.014,-120.5745,4.08,1.95,md,61,44,0.03106,0.07,nc,nc72730290,2016-11-29T02:04:03.065Z,"23km SW of Coalinga, California",earthquake,0.14,0.18,0.27,40,reviewed,nc,nc
2016-11-28T10:44:42.380Z,34.2225,-117.52,7.93,1,ml,16,71,0.0222,0.19,ci,ci37751960,2016-11-28T14:18:59.372Z,"4km SSW of Lytle Creek, CA",earthquake,0.41,0.87,0.286,24,reviewed,ci,ci
2016-11-28T10:40:49.582Z,38.3822,-118.8504,14.9,1,ml,5,285.37,0.301,0.0603,nn,nn00567894,2016-11-29T02:36:40.486Z,"25km SW of Hawthorne, Nevada",earthquake,,14,0.04,2,reviewed,nn,nn
2016-11-28T10:38:01.208Z,60.2452,-141.4948,0,1.7,ml,,,,0.76,ak,ak14468274,2016-11-28T10:51:54.310Z,"55km ENE of Cape Yakataga, Alaska",earthquake,,0.4,,,automatic,ak,ak
2016-11-28T10:33:07.310Z,38.3768,-118.9061,9.8,1.6,ml,16,56.16,0.329,0.169,nn,nn00567848,2016-11-29T02:36:22.134Z,"29km SW of Hawthorne, Nevada",earthquake,,1.7,0.24,10,reviewed,nn,nn
2016-11-28T10:20:22.230Z,44.5862,-71.24,7.16,2,ml,,133,0.061,0.46,us,us10007czy,2016-11-29T05:58:24.040Z,"4km WNW of Milan, New Hampshire",earthquake,1,3.3,0.085,18,reviewed,us,us
2016-11-28T09:42:25.120Z,55.6377,164.5414,33.4,4.8,mb,,124,4.33,0.58,us,us10007cwp,2016-11-28T11:20:05.040Z,"104km WNW of Nikol'skoye, Russia",earthquake,7.7,6.7,0.042,175,reviewed,us,us
2016-11-28T09:36:17.480Z,19.2181664,-155.2518311,32.98,2.83,ml,58,180,0.06779,0.17,hv,hv61498646,2016-11-28T09:43:05.730Z,"23km S of Volcano, Hawaii",earthquake,0.51,0.59,0.21,27,automatic,hv,hv
2016-11-28T09:14:48.190Z,36.4778328,-121.0543365,7.78,1.45,md,8,103,0.03657,0.02,nc,nc72730270,2016-11-28T09:51:04.275Z,"24km NE of Greenfield, California",earthquake,0.82,0.78,0.24,7,automatic,nc,nc
2016-11-28T09:11:41.670Z,36.1123333,-117.8761667,2.5,2.87,ml,42,40,0.01803,0.14,ci,ci37751936,2016-11-29T00:40:09.600Z,"10km NE of Coso Junction, CA",earthquake,0.14,0.26,0.273,25,reviewed,ci,ci
2016-11-28T08:53:23.690Z,32.6985,-115.3438333,13.04,1.44,ml,10,214,0.1374,0.19,ci,ci37751920,2016-11-28T08:56:56.784Z,"13km ENE of Mexicali, B.C., MX",earthquake,1.26,1.53,0.193,14,automatic,ci,ci
2016-11-28T08:46:08.700Z,37.2656,141.547,10,4.5,mb,,153,0.851,1.26,us,us10007czp,2016-11-28T22:02:43.040Z,"54km ESE of Namie, Japan",earthquake,6.1,1.9,0.136,16,reviewed,us,us
2016-11-28T08:17:26.760Z,-55.1162,-128.8199,10,4.9,mb,,119,31.519,0.8,us,us10007cwr,2016-11-28T14:12:30.040Z,"Pacific-Antarctic Ridge",earthquake,15.1,1.9,0.106,28,reviewed,us,us
2016-11-28T08:15:44.080Z,44.7323333,-111.9421667,3.51,1.27,ml,15,113,0.197,0.14,mb,mb80191134,2016-11-28T15:15:59.560Z,"52km ENE of Lima, Montana",earthquake,0.42,3.08,0.082,5,reviewed,mb,mb
2016-11-28T08:07:22.000Z,-41.8565,88.5454,10,5.1,mb,,59,9.365,0.72,us,us10007cw9,2016-11-28T18:43:05.040Z,"Southeast Indian Ridge",earthquake,6.4,1.9,0.079,52,reviewed,us,us
2016-11-28T08:01:34.298Z,59.9311,-152.7469,85,2.7,ml,,,,0.8,ak,ak14466159,2016-11-28T08:18:44.314Z,"54km WNW of Anchor Point, Alaska",earthquake,,0.9,,,automatic,ak,ak
2016-11-28T07:57:14.752Z,60.0195,-153.0285,124.4,2.1,ml,,,,0.29,ak,ak14466156,2016-11-28T08:10:58.574Z,"54km SSW of Redoubt Volcano, Alaska",earthquake,,1.2,,,automatic,ak,ak
2016-11-28T07:56:23.620Z,33.2895,-116.2758333,2.49,1.24,ml,40,74,0.09827,0.22,ci,ci37751912,2016-11-28T14:19:31.976Z,"10km ENE of Borrego Springs, CA",earthquake,0.28,0.54,0.138,25,reviewed,ci,ci
2016-11-28T07:50:59.277Z,63.0153,-148.7177,67.5,2,ml,,,,0.58,ak,ak14466152,2016-11-28T08:03:42.923Z,"43km SSE of Cantwell, Alaska",earthquake,,0.6,,,automatic,ak,ak
2016-11-28T07:26:26.624Z,61.2622,-146.7236,35.7,1.1,ml,,,,0.19,ak,ak14465102,2016-11-28T07:45:09.157Z,"24km NW of Valdez, Alaska",earthquake,,2.6,,,reviewed,ak,ak
2016-11-28T07:05:57.050Z,63.5765,-151.0605,4.1,1.1,ml,,,,0.37,ak,ak14465099,2016-11-28T07:18:40.051Z,"107km WNW of Cantwell, Alaska",earthquake,,0.5,,,automatic,ak,ak
2016-11-28T07:04:13.590Z,32.5236667,-115.2811667,16.71,1.84,ml,16,255,0.1751,0.2,ci,ci37751904,2016-11-28T07:07:49.155Z,"8km SE of Puebla, B.C., MX",earthquake,0.82,1.5,0.172,20,automatic,ci,ci
2016-11-28T06:51:33.568Z,36.686,-112.9709,15.8,1.1,ml,6,274.3,0.352,0.1091,nn,nn00567844,2016-11-29T02:36:18.648Z,"33km S of Colorado City, Arizona",earthquake,,3.2,0.5,4,reviewed,nn,nn
2016-11-28T06:49:05.800Z,18.0515,-67.2701,21,2.3,Md,4,273.6,0.15900181,0.17,pr,pr16333003,2016-11-28T08:29:32.998Z,"9km WSW of Puerto Real, Puerto Rico",earthquake,1.4,2,0,3,reviewed,pr,pr
2016-11-28T06:48:11.520Z,38.7941666,-122.7963333,2.73,1.45,md,20,118,0.00665,0.02,nc,nc72730225,2016-11-28T07:11:01.870Z,"3km WNW of The Geysers, California",earthquake,0.28,0.48,0.2,7,automatic,nc,nc
2016-11-28T06:37:08.880Z,15.4993,-88.4358,10,4.4,mb,,63,1.412,1.11,us,us10007cvx,2016-11-29T06:44:46.120Z,"9km N of Correderos, Honduras",earthquake,5.6,2,0.061,76,reviewed,us,us
2016-11-28T06:16:39.860Z,37.63,-122.4725,7.59,1.21,md,18,134,0.007413,0.09,nc,nc72730205,2016-11-29T02:50:02.186Z,"2km NE of Pacifica, California",earthquake,0.36,0.26,0.165,11,reviewed,nc,nc
2016-11-28T06:11:01.790Z,32.6073333,-115.3211667,16.77,2.32,ml,18,157,0.107,0.25,ci,ci37751816,2016-11-28T06:28:30.380Z,"6km NNE of Puebla, B.C., MX",earthquake,0.95,1.37,0.199,26,automatic,ci,ci
2016-11-28T05:59:30.390Z,38.9253333,-122.2535,5.01,1.81,md,13,70,0.1548,0.17,nc,nc72730195,2016-11-29T02:39:03.160Z,"19km WSW of Arbuckle, California",earthquake,0.43,2.52,0.278,13,reviewed,nc,nc
2016-11-28T05:40:17.037Z,62.4025,-149.4196,43.5,1.7,ml,,,,0.51,ak,ak14464044,2016-11-28T05:55:40.145Z,"34km NE of Y, Alaska",earthquake,,1.1,,,automatic,ak,ak
2016-11-28T05:22:17.080Z,33.3706667,-116.2986667,3.46,1.03,ml,31,69,0.1424,0.24,ci,ci37751808,2016-11-28T14:19:48.520Z,"15km NNE of Borrego Springs, CA",earthquake,0.33,1.1,0.13,26,reviewed,ci,ci
2016-11-28T05:16:25.080Z,32.5966667,-115.3171667,15.95,2.13,ml,17,160,0.1131,0.24,ci,ci37751800,2016-11-28T05:19:56.307Z,"5km NE of Puebla, B.C., MX",earthquake,1.05,0.79,0.173,25,automatic,ci,ci
2016-11-28T04:45:54.920Z,36.8613319,-121.5941696,6.55,1.19,md,15,80,0.02315,0.07,nc,nc72730165,2016-11-28T05:01:01.560Z,"5km SE of Aromas, California",earthquake,0.38,0.5,0.21,11,automatic,nc,nc
2016-11-28T04:37:23.550Z,36.0066667,-117.8088333,1.65,1.71,ml,20,101,0.02413,0.1,ci,ci37751792,2016-11-28T21:10:56.740Z,"12km NE of Little Lake, CA",earthquake,0.19,0.18,0.132,23,reviewed,ci,ci
2016-11-28T04:34:42.500Z,43.4073,-127.1129,10,4.9,mb,,186,2.102,0.88,us,us10007cvf,2016-11-29T03:32:16.822Z,"221km W of Bandon, Oregon",earthquake,7.8,1.9,0.045,156,reviewed,us,us
2016-11-28T04:17:44.600Z,17.9417,-65.4213,13,2.4,Md,6,237.6,0.19852768,0.23,pr,pr16333002,2016-11-28T08:28:32.308Z,"17km SSE of Esperanza, Puerto Rico",earthquake,1.4,1,0,4,reviewed,pr,pr
2016-11-28T04:12:58.110Z,-56.611,-140.9898,10,5.1,mb,,127,27.621,0.89,us,us10007cvl,2016-11-28T18:25:59.040Z,"Pacific-Antarctic Ridge",earthquake,15.6,1.9,0.098,34,reviewed,us,us
2016-11-28T04:10:58.544Z,62.3525,-149.8511,18.7,3.1,ml,,,,0.72,ak,ak14462983,2016-11-28T04:31:39.735Z,"13km ENE of Talkeetna, Alaska",earthquake,,0.9,,,automatic,ak,ak
2016-11-28T03:58:26.752Z,37.2282,-115.8136,9.1,1.2,ml,30,102.53,0.197,0.1927,nn,nn00567833,2016-11-29T02:36:09.883Z,"59km WSW of Alamo, Nevada",earthquake,,2.1,0.29,12,reviewed,nn,nn
2016-11-28T03:50:09.143Z,61.6754,-151.0048,60.7,1.8,ml,,,,0.4,ak,ak14462976,2016-11-28T04:03:19.023Z,"51km W of Willow, Alaska",earthquake,,0.7,,,automatic,ak,ak
2016-11-28T03:44:40.540Z,38.8219986,-122.8446655,1.98,1.51,md,18,63,0.01103,0.03,nc,nc72730135,2016-11-28T04:16:04.437Z,"9km WNW of The Geysers, California",earthquake,0.23,0.46,0.09,6,automatic,nc,nc
2016-11-28T03:42:57.980Z,35.4798317,-120.7833328,5.03,1.33,md,13,109,0.08296,0.05,nc,nc72730130,2016-11-28T04:04:02.413Z,"10km W of Atascadero, California",earthquake,0.36,1.2,0.17,8,automatic,nc,nc
2016-11-28T03:38:21.870Z,36.8600006,-121.5960007,6.47,1.61,md,13,98,0.02462,0.07,nc,nc72730125,2016-11-28T03:53:02.382Z,"5km SE of Aromas, California",earthquake,0.43,0.42,0.25,11,automatic,nc,nc
2016-11-28T03:24:32.500Z,33.9571667,-116.683,13.63,1.23,ml,42,75,0.08621,0.14,ci,ci37751776,2016-11-28T14:19:50.783Z,"11km ENE of Cabazon, CA",earthquake,0.21,0.51,0.16,27,reviewed,ci,ci
2016-11-28T03:04:01.200Z,19.402,-65.2045,54,3.2,Md,6,306,1.07169013,0.2,pr,pr16333001,2016-11-28T08:27:05.647Z,"120km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,4.6,13.4,0,6,reviewed,pr,pr
2016-11-28T02:58:19.650Z,33.4896667,-116.4375,8.1,1.01,ml,36,50,0.03506,0.2,ci,ci37751768,2016-11-28T14:21:35.210Z,"23km SSW of La Quinta, CA",earthquake,0.25,0.66,0.149,28,reviewed,ci,ci
2016-11-28T02:53:14.420Z,37.2938347,-121.6733322,1.94,1.61,md,8,137,0.05365,0.01,nc,nc72730120,2016-11-28T03:08:02.281Z,"14km E of Seven Trees, California",earthquake,0.31,1.33,0.47,6,automatic,nc,nc
2016-11-28T02:52:46.969Z,65.7788,-147.6451,5.3,2,ml,,,,0.4,ak,ak14461940,2016-11-28T03:11:52.270Z,"103km N of College, Alaska",earthquake,,0.2,,,automatic,ak,ak
2016-11-28T02:20:01.810Z,12.2526,142.17,109.1,4.4,mb,,95,2.947,0.55,us,us10007cv0,2016-11-28T06:36:29.054Z,"293km WSW of Merizo Village, Guam",earthquake,13,9.1,0.079,46,reviewed,us,us
2016-11-28T02:14:06.360Z,36.0771667,-89.797,9.95,1.14,md,16,75,0.06364,0.04,nm,nm60140347,2016-11-28T13:40:08.980Z,"3km ESE of Steele, Missouri",earthquake,0.47,0.86,0.095,5,reviewed,nm,nm
2016-11-28T02:06:37.250Z,43.2385,-124.4768333,19.15,2.42,ml,14,225,0.1562,0.49,uw,uw61220197,2016-11-28T07:02:30.266Z,"14km NNW of Bandon, Oregon",earthquake,1.53,1.38,0.164,12,reviewed,uw,uw
2016-11-28T01:59:02.440Z,19.3309994,-155.1909943,2.53,2.24,ml,50,86,0.04844,0.28,hv,hv61498291,2016-11-28T02:04:39.150Z,"12km SSE of Volcano, Hawaii",earthquake,0.34,0.53,0.31,11,automatic,hv,hv
2016-11-28T01:47:43.708Z,60.573,-148.8755,19.5,2.6,ml,,,,0.76,ak,ak14460899,2016-11-28T02:07:46.506Z,"24km SSW of Whittier, Alaska",earthquake,,0.4,,,automatic,ak,ak
2016-11-28T01:29:12.993Z,60.2666,-141.42,0.5,1.8,ml,,,,0.58,ak,ak14460889,2016-11-28T01:41:27.405Z,"60km ENE of Cape Yakataga, Alaska",earthquake,,0.3,,,automatic,ak,ak
2016-11-28T00:59:52.890Z,19.3728333,-155.0028381,5.23,1.76,md,32,238,0.07428,0.3,hv,hv61498266,2016-11-28T01:03:08.940Z,"13km SW of Leilani Estates, Hawaii",earthquake,0.87,1.06,0.25,12,automatic,hv,hv
2016-11-28T00:54:14.220Z,32.7855,-115.4418333,9.12,1.44,ml,8,145,0.07634,0.06,ci,ci37751608,2016-11-28T00:57:56.519Z,"6km WSW of Holtville, CA",earthquake,0.49,0.89,0.18,8,automatic,ci,ci
2016-11-28T00:39:23.690Z,19.3435001,-154.9871674,6.68,2.64,ml,45,252,0.09121,0.3,hv,hv61498251,2016-11-28T00:51:25.040Z,"15km SSW of Leilani Estates, Hawaii",earthquake,0.76,0.63,0.25,6,automatic,hv,hv
2016-11-28T00:39:00.600Z,19.3786659,-155.2315063,2.6,2.62,ml,7,139,0.009977,0.08,hv,hv61498246,2016-11-28T00:44:41.330Z,"5km S of Volcano, Hawaii",earthquake,0.34,0.42,0.24,6,automatic,hv,hv
2016-11-28T00:27:01.500Z,17.9363,-66.738,39,2,Md,5,226.8,0.20391757,0.1,pr,pr16333000,2016-11-28T03:18:51.290Z,"6km SSW of Tallaboa, Puerto Rico",earthquake,0.9,1.1,0,4,reviewed,pr,pr
2016-11-28T00:05:12.946Z,65.4324,-144.9442,0.1,2.1,ml,,,,0.98,ak,ak14459849,2016-11-28T00:25:43.785Z,"12km WSW of Circle Hot Springs Station, Alaska",earthquake,,0.3,,,automatic,ak,ak
2016-11-27T23:50:13.620Z,38.8388329,-122.8371658,2.36,1.61,md,21,57,0.001334,0.05,nc,nc72730105,2016-11-28T00:05:02.787Z,"9km NW of The Geysers, California",earthquake,0.24,0.46,0.14,9,automatic,nc,nc
2016-11-27T23:40:08.300Z,34.3566667,-116.9135,2.36,1.34,ml,29,109,0.07171,0.2,ci,ci37751592,2016-11-27T23:43:57.736Z,"11km SSE of Lucerne Valley, CA",earthquake,0.31,0.51,0.157,30,automatic,ci,ci
2016-11-27T23:35:21.150Z,27.8447,86.5253,10,5.4,mb,,42,1.079,0.85,us,us10007cuh,2016-11-29T10:49:51.688Z,"19km WNW of Namche Bazar, Nepal",earthquake,6,1.8,0.035,275,reviewed,us,us
2016-11-27T23:06:40.930Z,33.498,-116.7926667,5.38,1.65,ml,54,33,0.08159,0.18,ci,ci37751584,2016-11-28T14:21:41.420Z,"9km NE of Aguanga, CA",earthquake,0.17,0.76,0.13,27,reviewed,ci,ci
2016-11-27T22:38:57.920Z,32.7736667,-115.4436667,5.88,2.72,ml,24,57,0.03167,0.3,ci,ci37751448,2016-11-28T19:04:03.510Z,"7km SW of Holtville, CA",earthquake,0.5,0.86,0.152,25,automatic,ci,ci
2016-11-27T22:38:39.616Z,65.0486,-151.2209,0,1.4,ml,,,,0.67,ak,ak14457820,2016-11-27T22:58:13.310Z,"28km W of Manley Hot Springs, Alaska",earthquake,,0.5,,,automatic,ak,ak
2016-11-27T22:37:03.057Z,63.3899,-147.3168,66.8,2,ml,,,,0.39,ak,ak14457818,2016-11-27T22:49:30.654Z,"81km E of Cantwell, Alaska",earthquake,,1.6,,,automatic,ak,ak
2016-11-27T22:36:59.940Z,-18.7939,169.0638,158.71,4.8,mb,,107,2.615,1.08,us,us10007cu6,2016-11-27T23:14:04.040Z,"86km NNW of Isangel, Vanuatu",earthquake,10.5,7.8,0.082,46,reviewed,us,us
2016-11-27T22:21:10.830Z,32.7863333,-115.4421667,7.61,2.17,ml,14,145,0.01933,0.23,ci,ci37751440,2016-11-27T22:24:43.850Z,"6km WSW of Holtville, CA",earthquake,0.84,0.7,0.161,27,automatic,ci,ci
2016-11-27T22:20:07.250Z,49.4123333,-120.4615,-0.53,2.43,ml,4,222,0.5605,0.16,uw,uw61220182,2016-11-28T00:40:22.980Z,"6km SE of Princeton, Canada",explosion,1.24,31.61,0.126,5,reviewed,uw,uw
2016-11-27T22:13:23.710Z,32.7818333,-115.445,5.65,2.39,ml,15,80,0.02347,0.18,ci,ci37751432,2016-11-29T05:12:06.738Z,"7km WSW of Holtville, CA",earthquake,0.5,0.64,0.186,28,automatic,ci,ci
2016-11-27T22:11:03.680Z,32.7825,-115.4416667,11.84,2.86,ml,39,51,0.02316,0.22,ci,ci37751424,2016-11-29T05:11:51.468Z,"7km WSW of Holtville, CA",earthquake,0.28,0.42,0.203,23,reviewed,ci,ci
2016-11-27T22:09:57.180Z,37.5721667,-118.8353333,2.56,1.27,md,25,102,0.0185,0.04,nc,nc72730095,2016-11-28T19:44:01.700Z,"14km SE of Mammoth Lakes, California",earthquake,0.21,0.36,0.19,21,reviewed,nc,nc
2016-11-27T22:08:20.200Z,-50.567,-114.5977,10,5.1,mb,,88,28.547,1.13,us,us10007cua,2016-11-28T18:19:04.040Z,"Southern East Pacific Rise",earthquake,13.3,1.8,0.088,42,reviewed,us,us
2016-11-27T22:01:22.571Z,60.306,-151.1372,25,1.5,ml,,,,0.24,ak,ak14457817,2016-11-28T05:40:08.663Z,"11km SE of Cohoe, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2016-11-27T21:43:18.309Z,65.4449,-144.9398,0,2,ml,,,,0.94,ak,ak14457815,2016-11-27T21:56:26.640Z,"11km WSW of Circle Hot Springs Station, Alaska",earthquake,,0.5,,,automatic,ak,ak
2016-11-27T21:41:59.123Z,61.7012,-149.5571,41.7,1.7,ml,,,,0.47,ak,ak14457813,2016-11-27T21:56:26.381Z,"8km NNE of Meadow Lakes, Alaska",earthquake,,0.6,,,automatic,ak,ak
2016-11-27T21:41:38.710Z,19.3276672,-155.1313324,5.41,2.2,ml,42,129,0.04164,0.22,hv,hv61498126,2016-11-27T21:47:19.320Z,"15km SE of Volcano, Hawaii",earthquake,0.42,0.86,0.39,3,automatic,hv,hv
2016-11-27T21:41:20.020Z,33.4931667,-116.4765,9.2,1.04,ml,26,99,0.05206,0.2,ci,ci37751328,2016-11-28T14:21:00.049Z,"20km ESE of Anza, CA",earthquake,0.4,0.63,0.118,27,reviewed,ci,ci
2016-11-27T21:33:41.190Z,62.8444,-150.8564,111.8,1.7,ml,,,,0.51,ak,ak14457810,2016-11-27T21:49:13.973Z,"69km NNW of Talkeetna, Alaska",earthquake,,1.6,,,automatic,ak,ak
2016-11-27T21:28:02.680Z,19.3956661,-155.4259949,7.77,1.95,md,40,57,0.03769,0.23,hv,hv61498056,2016-11-27T21:31:22.740Z,"20km W of Volcano, Hawaii",earthquake,0.38,0.82,0.21,25,automatic,hv,hv
2016-11-27T20:34:42.720Z,34.1971667,-117.1368333,6.29,1.1,ml,18,117,0.0885,0.13,ci,ci37751312,2016-11-28T14:21:16.420Z,"3km WSW of Running Springs, CA",earthquake,0.41,0.64,0.278,26,reviewed,ci,ci
2016-11-27T20:14:28.369Z,63.431,-149.7304,0.1,1.7,ml,,,,0.66,ak,ak14456805,2016-11-27T20:26:32.568Z,"39km W of Cantwell, Alaska",earthquake,,0.5,,,automatic,ak,ak
2016-11-27T20:13:01.470Z,-18.7036,168.9799,161.13,4.7,mb,,171,2.634,0.87,us,us10007ct7,2016-11-27T20:29:54.040Z,"98km NNW of Isangel, Vanuatu",earthquake,11.5,9.5,0.108,26,reviewed,us,us
2016-11-27T19:41:30.860Z,38.8396683,-122.8286667,1.79,1.32,md,21,51,0.005434,0.03,nc,nc72730065,2016-11-27T20:07:02.090Z,"9km WNW of Cobb, California",earthquake,0.22,0.42,0.14,6,automatic,nc,nc
2016-11-27T19:29:22.790Z,36.0400009,-120.1703339,14.19,1.83,md,11,149,0.05348,0.03,nc,nc72730060,2016-11-27T19:55:02.058Z,"5km NW of Avenal, California",earthquake,0.93,0.72,0.61,2,automatic,nc,nc
2016-11-27T19:02:09.930Z,36.1096667,-117.8603333,2.3,1.55,ml,13,107,0.009056,0.11,ci,ci37751296,2016-11-28T14:21:07.375Z,"11km NE of Coso Junction, CA",earthquake,0.27,0.17,0.196,20,reviewed,ci,ci
2016-11-27T18:45:54.970Z,38.8414993,-122.8284988,1.65,1.02,md,12,96,0.006183,0.02,nc,nc72730040,2016-11-27T19:01:01.890Z,"9km WNW of Cobb, California",earthquake,0.35,0.59,0.09,3,automatic,nc,nc
2016-11-27T18:40:15.825Z,61.8613,-149.7159,28.7,2.3,ml,,,,0.84,ak,ak14455800,2016-11-27T18:52:48.067Z,"21km NE of Willow, Alaska",earthquake,,0.2,,,automatic,ak,ak
2016-11-27T17:48:44.820Z,38.821167,-122.8450012,2.21,1.33,md,18,64,0.01125,0.02,nc,nc72730030,2016-11-27T18:09:03.748Z,"9km WNW of The Geysers, California",earthquake,0.24,0.46,0.14,6,automatic,nc,nc
2016-11-27T17:37:04.690Z,63.0873,-151.4519,5.8,2.4,ml,,,,0.73,ak,ak14455794,2016-11-27T17:51:12.250Z,"109km NW of Talkeetna, Alaska",earthquake,,0.3,,,automatic,ak,ak
2016-11-27T17:36:11.430Z,35.6266,-116.083,7.1,1.3,ml,14,83.77,0.231,0.2565,nn,nn00567784,2016-11-27T19:33:48.434Z,"40km N of Baker, California",earthquake,,7.2,0.39,9,reviewed,nn,nn
2016-11-27T17:26:19.890Z,33.9878333,-116.679,14.62,1.9,ml,56,27,0.05676,0.18,ci,ci37751280,2016-11-27T17:37:03.870Z,"11km SW of Morongo Valley, CA",earthquake,0.18,0.43,0.196,26,automatic,ci,ci
2016-11-27T17:24:26.025Z,62.1209,-149.5472,19.4,1.9,ml,,,,0.9,ak,ak14455791,2016-11-27T17:43:59.922Z,"16km ESE of Y, Alaska",earthquake,,0.4,,,automatic,ak,ak
2016-11-27T17:23:12.100Z,18.6368,-67.4113,14,2.7,Md,9,277.2,0.2587148,0.15,pr,pr16332001,2016-11-27T20:27:55.282Z,"35km NW of Aguadilla, Puerto Rico",earthquake,0.9,0.9,0,7,reviewed,pr,pr
2016-11-27T17:09:56.360Z,32.561,-115.674,6.07,1.63,ml,12,254,0.09855,0.18,ci,ci37751272,2016-11-27T17:13:22.324Z,"9km WSW of Progreso, B.C., MX",earthquake,0.94,2.08,0.206,17,automatic,ci,ci
